codigo_dane,tratamiento,edad,sexo,EGRA_Total,EGMA_Total,CSL_pct_correctas,DPSS_pct_correctas,LP_pct_correctas,CL_pct_correctas,miss_num_pct_correctas,comp_mat_op_pct_correctas,sums_pct_correctas,substract_pct_correctas,mult_div_pct_correctas,res_problems_pct_correctas,ruralidad,pdet,tei_nivel_pre,matricula_pre,pct_jornada_completa,composicion_grados,zona_C,zona_D,zona_E,tiene_tei_slope,tei_slope_pre,zona_ptafi
119001001474,0,9,2,48.239999999999995,45.666666666666664,23.33,56,30.3,83.33,40,50,84,33.33,50,16.67,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
366001000670,0,9,1,58.265,76.295,38.33,82,46.06,66.67,90,70,100,44.44,70,83.33,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
119001001474,0,8,2,48.8475,84.69166666666668,33.33,76,52.73,33.33,90,80,100,81.48,90,66.67,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
168001000525,1,8,2,63.57,57.90166666666667,51.67,62,40.61,100.0,60,40,100,40.74,90,16.67,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
325754004238,0,8,2,34.7275,52.76499999999999,26.67,38,24.24,50.0,60,40,84,59.26,40,33.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
366001000670,0,8,1,61.144999999999996,93.88833333333334,38.33,82,57.58,66.67,90,90,100,100.0,100,83.33,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
366001000670,0,9,2,73.32000000000001,76.56666666666666,76.67,96,53.94,66.67,90,70,92,74.07,50,83.33,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
366001000670,0,9,1,64.0175,87.77833333333332,16.67,100,72.73,66.67,60,100,100,100.0,100,66.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
119001001474,0,8,2,84.2425,84.93833333333333,40.0,100,96.97,100.0,60,80,100,96.3,90,83.33,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
395001800056,0,8,1,71.96,92.22166666666668,28.33,98,78.18,83.33,80,90,100,100.0,100,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,2,56.4775,36.406666666666666,35.0,90,50.91,50.0,60,20,64,44.44,30,0.0,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,2,52.7425,58.69166666666666,23.33,74,63.64,50.0,60,70,64,48.15,60,50.0,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,2,53.620000000000005,72.79,40.0,56,35.15,83.33,90,60,96,74.07,50,66.67,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,1,74.79499999999999,71.37166666666667,48.33,96,71.52,83.33,100,60,96,55.56,50,66.67,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,2,64.2575,73.03666666666666,10.0,94,69.7,83.33,70,70,96,88.89,80,33.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,2,62.425,57.50666666666666,30.0,90,63.03,66.67,80,50,68,37.04,60,50.0,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,2,59.825,59.98833333333334,45.0,94,50.3,50.0,60,50,64,59.26,60,66.67,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,2,56.705,71.06166666666667,31.67,90,55.15,50.0,80,60,96,70.37,70,50.0,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,2,55.84,72.53,35.0,62,43.03,83.33,60,70,100,51.85,70,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,1,68.97,92.605,26.67,98,67.88,83.33,90,90,96,96.3,100,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,1,63.9475,74.815,65.0,82,58.79,50.0,80,80,100,55.56,50,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,2,68.9175,63.593333333333334,31.67,94,66.67,83.33,70,70,16,55.56,70,100.0,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,2,50.302499999999995,38.84,23.33,90,54.55,33.33,40,40,36,70.37,30,16.67,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,2,70.545,71.24666666666666,40.0,94,64.85,83.33,80,70,96,48.15,50,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
195001001111,1,9,1,50.537499999999994,65.02499999999999,21.67,92,55.15,33.33,90,60,92,48.15,50,50.0,0.0,1.0,83.01764567898707,1586.0,0.0,4.0,False,False,True,1,3.9711727661370446,E
395001800056,0,9,1,57.3775,78.77833333333334,40.0,68,38.18,83.33,70,70,96,66.67,70,100.0,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,9,2,66.2425,78.14833333333333,50.0,78,36.97,100.0,100,70,100,55.56,60,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
395001800056,0,8,1,60.7775,72.345,28.33,96,85.45,33.33,90,70,100,40.74,50,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
168001001921,0,9,2,55.28,53.53,15.0,84,38.79,83.33,50,40,96,51.85,50,33.33,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
376563001844,0,10,1,59.66,42.358333333333334,1.67,90,63.64,83.33,40,70,16,48.15,30,50.0,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
119548000014,1,9,1,37.885,74.45666666666666,8.33,52,41.21,50.0,90,70,96,40.74,100,50.0,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
395001800056,0,8,1,62.135000000000005,72.32166666666667,43.33,74,47.88,83.33,90,80,88,59.26,50,66.67,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
195001001111,1,9,1,68.3125,84.82666666666667,41.67,94,70.91,66.67,80,70,96,62.96,100,100.0,0.0,1.0,83.01764567898707,1586.0,0.0,4.0,False,False,True,1,3.9711727661370446,E
395001800056,0,8,2,61.364999999999995,65.38166666666666,30.0,90,58.79,66.67,70,70,96,62.96,60,33.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
166001002215,1,8,1,44.175,64.44500000000001,45.0,82,49.7,0.0,90,40,100,66.67,40,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
325754004238,0,8,2,65.855,56.294999999999995,38.33,86,55.76,83.33,80,60,60,44.44,60,33.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
125126000232,0,9,1,57.0975,70.12333333333333,15.0,84,46.06,83.33,100,90,80,40.74,60,50.0,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
366001000670,0,9,2,50.552499999999995,82.40833333333333,15.0,76,27.88,83.33,90,90,80,77.78,90,66.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
119001001474,0,9,2,51.349999999999994,67.345,66.67,46,26.06,66.67,70,70,80,74.07,60,50.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
366001000670,0,8,2,75.49249999999999,80.01166666666667,38.33,100,63.64,100.0,100,90,96,74.07,70,50.0,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
366001000670,0,8,1,60.67999999999999,78.705,13.33,100,46.06,83.33,90,100,100,55.56,60,66.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
366001000670,0,8,2,30.2775,46.419999999999995,8.33,54,25.45,33.33,70,20,40,51.85,30,66.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
366001000670,0,8,2,65.985,65.79,36.67,80,47.27,100.0,100,70,64,40.74,70,50.0,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
168001000525,1,9,2,66.515,95.37,10.0,100,72.73,83.33,100,100,100,88.89,100,83.33,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
376563001844,0,9,2,41.317499999999995,59.16,13.33,78,40.61,33.33,70,60,72,29.63,40,83.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
376563001844,0,8,1,76.8925,69.395,53.33,100,70.91,83.33,50,90,96,70.37,60,50.0,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
376563001844,0,9,2,40.44,47.678333333333335,26.67,66,35.76,33.33,40,70,52,40.74,50,33.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
376563001844,0,9,2,68.8625,69.765,50.0,90,52.12,83.33,70,70,76,59.26,60,83.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
376563001844,0,9,2,61.582499999999996,63.705000000000005,28.33,98,53.33,66.67,80,70,80,55.56,80,16.67,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
376563001844,0,8,1,64.13,79.26,48.33,90,51.52,66.67,60,70,100,55.56,90,100.0,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
376563001844,0,8,1,57.462500000000006,81.72833333333334,25.0,70,51.52,83.33,60,80,100,70.37,80,100.0,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
325754004238,0,10,1,40.379999999999995,67.71499999999999,36.67,60,31.52,33.33,100,50,60,62.96,50,83.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
168001001921,0,9,1,61.045,61.223333333333336,23.33,96,58.18,66.67,80,60,84,66.67,60,16.67,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
176563000032,1,9,2,55.067499999999995,65.56666666666666,28.33,78,47.27,66.67,80,60,96,74.07,50,33.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
244430001635,1,9,1,53.91,63.82666666666666,26.67,82,56.97,50.0,60,50,100,62.96,60,50.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
244430001635,1,10,1,33.94499999999999,55.26,18.33,52,32.12,33.33,90,10,96,55.56,30,50.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
225126000288,1,9,1,49.7125,66.43166666666666,13.33,54,31.52,100.0,80,50,76,59.26,50,83.33,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
176563000032,1,9,1,46.0625,47.715,10.0,100,57.58,16.67,40,30,100,62.96,20,33.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
119548000014,1,9,1,4.3325,51.75333333333333,13.33,4,0.0,0.0,40,40,72,51.85,40,66.67,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
119001003981,1,9,1,43.682500000000005,41.14833333333333,6.67,52,32.73,83.33,40,0,68,55.56,50,33.33,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
119548000251,0,9,2,55.49249999999999,50.28333333333333,31.67,70,36.97,83.33,50,70,68,70.37,10,33.33,0.0,0.0,90.9504481706702,1230.0,0.0,4.0,False,True,False,1,0.9777490020274088,D
125126000232,0,10,1,51.4925,34.43333333333334,28.33,54,23.64,100.0,50,50,44,25.93,20,16.67,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
119001003981,1,9,1,36.4225,78.97666666666667,20.0,56,36.36,33.33,80,60,92,85.19,90,66.67,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
325754004238,0,8,1,59.3475,88.95,36.67,58,59.39,83.33,100,90,100,70.37,90,83.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
225126000288,1,10,2,41.9775,49.14833333333333,25.0,62,30.91,50.0,90,10,56,55.56,50,33.33,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
125126000232,0,10,1,72.25,86.87666666666667,41.67,94,53.33,100.0,100,90,72,59.26,100,100.0,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,9,1,60.614999999999995,64.43166666666666,25.0,92,58.79,66.67,100,60,84,59.26,50,33.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
325754004238,0,9,1,52.7175,65.345,18.33,48,61.21,83.33,80,50,88,74.07,50,50.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
119001001474,0,9,2,62.585,76.97500000000001,31.67,72,46.67,100.0,80,70,80,51.85,80,100.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
125126000232,0,10,1,61.6125,63.13666666666666,21.67,76,65.45,83.33,90,70,64,48.15,40,66.67,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
176563000032,1,9,1,48.540000000000006,69.21,21.67,64,41.82,66.67,80,80,96,59.26,50,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
125126000232,0,10,1,62.57000000000001,72.24666666666666,11.67,98,73.94,66.67,70,100,92,48.15,40,83.33,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
119001001474,0,9,2,71.645,80.44500000000001,31.67,84,70.91,100.0,100,80,96,66.67,90,50.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
168001001921,0,9,1,55.932500000000005,77.09833333333334,11.67,96,66.06,50.0,70,80,100,92.59,70,50.0,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
244430001635,1,9,1,60.72749999999999,53.92666666666667,16.67,72,70.91,83.33,50,50,68,55.56,50,50.0,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
119001001474,0,8,2,38.5475,56.14833333333333,26.67,46,31.52,50.0,50,70,68,55.56,60,33.33,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
119001001474,0,9,2,49.6975,60.038333333333334,20.0,70,58.79,50.0,70,70,88,55.56,60,16.67,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
366001000670,0,9,2,50.165,45.85166666666667,20.0,44,53.33,83.33,80,40,44,44.44,50,16.67,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
119001001474,0,8,2,65.2575,76.91333333333334,50.0,78,49.7,83.33,90,70,100,81.48,70,50.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
119001001474,0,8,2,54.9025,82.96333333333332,28.33,64,60.61,66.67,100,100,100,77.78,70,50.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
168001000525,1,9,1,58.325,78.64333333333333,21.67,58,70.3,83.33,70,70,100,85.19,80,66.67,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
195001001111,1,9,2,46.34,64.97500000000001,28.33,74,49.7,33.33,70,70,88,51.85,60,50.0,0.0,1.0,83.01764567898707,1586.0,0.0,4.0,False,False,True,1,3.9711727661370446,E
225126000288,1,10,2,52.787499999999994,45.196666666666665,16.67,56,55.15,83.33,60,30,56,51.85,40,33.33,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
344430001176,0,9,2,68.855,67.11166666666666,25.0,98,69.09,83.33,80,50,96,66.67,60,50.0,0.0,0.0,99.56896551724138,301.0,0.0,4.0,False,False,False,0,,A
325754004238,0,9,2,81.32499999999999,77.22333333333334,28.33,100,96.97,100.0,100,60,100,66.67,70,66.67,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
176563000032,1,10,2,70.9375,83.95,50.0,88,62.42,83.33,80,80,100,70.37,90,83.33,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
366001000670,0,9,2,32.9775,49.14833333333333,8.33,36,37.58,50.0,50,30,76,55.56,50,33.33,0.0,0.0,97.53860577328943,442.0,100.0,4.0,True,False,False,0,,C
176001043791,1,10,2,26.835,30.506666666666664,10.0,54,26.67,16.67,40,20,36,37.04,50,0.0,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
395001800056,0,9,2,66.4475,82.09833333333333,31.67,92,58.79,83.33,100,80,100,59.26,70,83.33,0.0,1.0,0.9830508474576272,1094.0,0.0,4.0,False,False,True,0,,E
325754004238,0,9,2,32.5375,50.74,35.0,30,15.15,50.0,70,40,60,44.44,40,50.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,8,1,64.4025,76.23333333333333,61.67,82,47.27,66.67,100,40,100,74.07,60,83.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,9,1,80.75,86.80166666666668,25.0,98,100.0,100.0,90,80,96,81.48,90,83.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,9,1,48.4325,83.77833333333334,25.0,66,52.73,50.0,90,70,96,66.67,80,100.0,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,8,2,44.765,49.038333333333334,21.67,68,39.39,50.0,60,20,92,55.56,50,16.67,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,9,2,61.24250000000001,60.445,33.33,88,56.97,66.67,100,40,76,0.0,80,66.67,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
325754004238,0,9,2,68.97,65.19666666666667,20.0,98,74.55,83.33,90,80,96,51.85,40,33.33,0.0,0.0,99.29179282600856,1396.0,100.0,3.0,True,False,False,0,,C
168001000525,1,10,1,67.8725,66.64166666666667,11.67,98,61.82,100.0,100,50,68,51.85,80,50.0,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
119001003981,1,10,2,56.28750000000001,46.04833333333334,20.0,70,68.48,66.67,50,40,80,62.96,10,33.33,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
195001001111,1,9,2,58.7875,70.82666666666667,23.33,70,41.82,100.0,80,50,92,62.96,40,100.0,0.0,1.0,83.01764567898707,1586.0,0.0,4.0,False,False,True,1,3.9711727661370446,E
176001043791,1,9,2,22.3325,42.24666666666667,0.0,36,20.0,33.33,40,0,92,48.15,40,33.33,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
376563001844,0,9,1,48.7625,56.49333333333333,48.33,44,19.39,83.33,60,60,96,62.96,10,50.0,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
168001000525,1,9,1,74.2975,80.92666666666666,31.67,94,71.52,100.0,100,50,100,88.89,80,66.67,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
119001001474,0,9,2,60.182500000000005,82.96333333333332,16.67,88,52.73,83.33,90,80,100,77.78,100,50.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
244430001635,1,9,1,45.2725,59.57999999999999,0.0,72,42.42,66.67,60,20,96,48.15,50,83.33,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
119001001474,0,9,2,50.4225,54.655,23.33,82,63.03,33.33,40,60,92,59.26,60,16.67,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
168001001921,0,9,1,50.567499999999995,43.876666666666665,8.33,60,33.94,100.0,90,30,4,59.26,30,50.0,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
119548000014,1,9,1,21.765,44.30833333333334,5.0,46,19.39,16.67,70,30,64,51.85,50,0.0,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
119548000014,1,9,1,4.75,25.24666666666667,5.0,14,0.0,0.0,50,0,40,14.81,30,16.67,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
168001001921,0,10,2,42.41,72.49333333333333,23.33,56,23.64,66.67,90,80,72,62.96,80,50.0,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
376563001844,0,10,2,47.245000000000005,65.295,16.67,62,43.64,66.67,90,60,84,44.44,80,33.33,0.0,1.0,97.61904761904762,96.0,0.0,2.0,False,True,False,0,,D
176001043791,1,10,1,25.32,58.54333333333333,0.0,64,20.61,16.67,40,40,92,59.26,70,50.0,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
176001043791,1,9,1,53.3875,40.06166666666667,15.0,94,54.55,50.0,50,10,100,37.04,10,33.33,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
176001043791,1,10,1,30.467499999999998,49.08666666666667,33.33,34,21.21,33.33,50,30,96,51.85,50,16.67,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
225126000288,1,10,1,68.42999999999999,87.22166666666668,58.33,86,46.06,83.33,80,90,100,100.0,70,83.33,0.0,0.0,96.12225747971851,901.0,0.0,4.0,True,False,False,1,-0.2618497373351687,C
176001043791,1,9,1,52.989999999999995,63.714999999999996,18.33,90,70.3,33.33,90,50,96,62.96,50,33.33,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
176001043791,1,9,1,60.977500000000006,72.11166666666666,18.33,88,70.91,66.67,80,80,96,66.67,60,50.0,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
176001043791,1,10,1,24.6225,79.70333333333333,0.0,60,21.82,16.67,90,60,96,88.89,60,83.33,0.0,0.0,88.9038638514175,1260.0,0.0,4.0,False,True,False,1,-1.1683834405399125,D
119548000014,1,9,1,21.735,39.778333333333336,18.33,38,13.94,16.67,60,20,72,0.0,20,66.67,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
176563000032,1,10,2,60.94,75.89,20.0,88,69.09,66.67,80,80,92,66.67,70,66.67,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
125126000232,0,9,2,45.06,69.42,23.33,66,24.24,66.67,90,60,68,51.85,80,66.67,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
125126000232,0,9,2,68.735,92.77833333333335,11.67,96,67.27,100.0,100,90,100,66.67,100,100.0,0.0,0.0,99.6775010686554,1346.0,0.0,4.0,True,False,False,1,-0.269636283652261,C
244430001635,1,9,1,53.9325,62.0,35.0,78,52.73,50.0,80,60,92,66.67,40,33.33,0.0,0.0,98.51917361165148,1015.0,0.0,4.0,False,False,False,1,-1.3372213277041851,A
208573000072,1,9,2,36.459999999999994,32.61666666666667,18.33,56,38.18,33.33,20,20,52,3.7,50,50.0,1.0,0.0,99.37625004866295,526.0,0.0,4.0,False,False,False,1,0.8621434479534713,A
168001000525,1,9,1,63.56,58.08666666666667,20.0,90,44.24,100.0,70,50,100,51.85,60,16.67,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
119548000251,0,9,2,40.2275,70.71499999999999,13.33,60,37.58,50.0,80,60,88,62.96,50,83.33,0.0,0.0,90.9504481706702,1230.0,0.0,4.0,False,True,False,1,0.9777490020274088,D
168001000525,1,10,2,65.925,72.84,16.67,94,69.7,83.33,70,80,100,70.37,100,16.67,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
119001003981,1,9,1,43.085,52.55666666666667,11.67,64,46.67,50.0,40,70,72,66.67,50,16.67,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
119001001474,0,9,2,51.230000000000004,74.815,16.67,84,37.58,66.67,90,70,100,55.56,50,83.33,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
119548000014,1,9,1,49.22,89.44500000000001,15.0,54,27.88,100.0,90,90,100,66.67,90,100.0,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
195001001111,1,8,1,51.365,66.14833333333333,36.67,80,38.79,50.0,80,60,88,55.56,80,33.33,0.0,1.0,83.01764567898707,1586.0,0.0,4.0,False,False,True,1,3.9711727661370446,E
168001000525,1,8,1,56.864999999999995,72.79,16.67,92,52.12,66.67,80,80,96,74.07,90,16.67,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
166001002215,1,8,2,52.35,57.92666666666667,16.67,60,32.73,100.0,60,40,72,55.56,70,50.0,0.0,0.0,96.70943209628568,1094.0,0.0,4.0,True,False,False,0,,C
119001003981,1,10,1,38.7875,61.714999999999996,3.33,60,41.82,50.0,90,40,84,62.96,60,33.33,0.0,0.0,96.70943209628568,1399.0,0.0,4.0,False,True,False,1,3.694207178719765,D
119548000251,0,9,2,36.31,51.08666666666667,18.33,46,30.91,50.0,50,70,68,51.85,50,16.67,0.0,0.0,90.9504481706702,1230.0,0.0,4.0,False,True,False,1,0.9777490020274088,D
168001000525,1,8,2,35.69,53.93833333333333,8.33,82,35.76,16.67,70,40,84,62.96,50,16.67,0.0,0.0,97.40737135118356,4193.0,25.948008585738137,4.0,True,False,False,1,0.1658523817208106,C
119548000251,0,9,2,61.515,75.815,16.67,80,66.06,83.33,90,80,96,55.56,50,83.33,0.0,0.0,90.9504481706702,1230.0,0.0,4.0,False,True,False,1,0.9777490020274088,D
208573000072,1,9,1,69.6225,60.9,56.67,100,55.15,66.67,80,40,68,74.07,70,33.33,1.0,0.0,99.37625004866295,526.0,0.0,4.0,False,False,False,1,0.8621434479534713,A
168001001921,0,9,1,28.302500000000002,79.395,23.33,32,7.88,50.0,90,80,96,70.37,90,50.0,0.0,0.0,94.74079980653808,5252.0,0.0,4.0,True,False,False,1,-3.99579393534728,C
119001001474,0,9,2,52.795,76.06166666666667,28.33,78,38.18,66.67,90,50,96,70.37,50,100.0,0.0,0.0,98.90026346892544,1094.0,0.0,4.0,False,True,False,1,-1.849822712498764,D
119548000014,1,9,1,53.385,50.30833333333334,18.33,54,41.21,100.0,80,40,40,51.85,40,50.0,0.0,0.0,88.12728061959906,941.0,0.0,4.0,False,True,False,1,-3.300015784652686,D
