locationEstudiante,locationSede,codigo_dane,tratamiento,par_id,pionero,edad,sexo,zona,ruralidad,pdet,zona_ptafi,tei_nivel_pre,tei_slope_pre,matricula_pre,num_jornadas,pct_jornada_completa,composicion_grados,CSL_total_correctas,CSL_pct_correctas,DPSS_total_correctas,DPSS_pct_correctas,LP_total_correctas,LP_pct_correctas,CL_total_correctas,CL_pct_correctas,miss_num_total_correctas,miss_num_pct_correctas,comp_mat_op_total_correctas,comp_mat_op_pct_correctas,sums_total_correctas,sums_pct_correctas,substract_total_correctas,substract_pct_correctas,mult_div_total_correctas,mult_div_pct_correctas,res_problems_total_correctas,res_problems_pct_correctas
82770098,195001001111,195001001111,1,10.0,0.0,9,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,8,13.33,16,32,55,33.33,4,66.67,10,100,8,80,23,92,21,77.78,4,40,3,50.0
82770951,225126000288,225126000288,1,9.0,0.0,8,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,9,15.0,28,56,70,42.42,2,33.33,5,50,0,0,17,68,13,48.15,3,30,0,0.0
82771190,119548000251,119548000251,0,2.0,0.0,9,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,19,31.67,33,66,63,38.18,4,66.67,8,80,4,40,25,100,16,59.26,5,50,1,16.67
82771335,119548000014,119548000014,1,2.0,0.0,8,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,7,11.67,24,48,42,25.45,4,66.67,7,70,7,70,24,96,19,70.37,4,40,1,16.67
82775210,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,33,55.0,43,86,83,50.3,3,50.0,8,80,4,40,25,100,15,55.56,5,50,4,66.67
82776790,176563000032,176563000032,1,,,8,1,,,,,,,,,,,18,30.0,47,94,108,65.45,6,100.0,8,80,9,90,17,68,16,59.26,7,70,4,66.67
82778048,119548000251,119548000251,0,2.0,0.0,9,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,5,8.33,33,66,73,44.24,5,83.33,8,80,8,80,13,52,16,59.26,6,60,1,16.67
82778208,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,7,11.67,21,42,77,46.67,3,50.0,5,50,4,40,16,64,13,48.15,5,50,1,16.67
82778223,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,0,0.0,33,66,67,40.61,5,83.33,3,30,6,60,16,64,10,37.04,4,40,1,16.67
82778894,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,0,0.0,48,96,117,70.91,5,83.33,9,90,7,70,24,96,16,59.26,5,50,4,66.67
82778901,119548000251,119548000251,0,2.0,0.0,9,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,6,10.0,35,70,51,30.91,4,66.67,8,80,9,90,17,68,16,59.26,6,60,5,83.33
82778909,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,4,6.67,30,60,71,43.03,4,66.67,7,70,7,70,24,96,19,70.37,5,50,3,50.0
82779016,119548000014,119548000014,1,2.0,0.0,8,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,5,8.33,41,82,75,45.45,3,50.0,10,100,4,40,17,68,13,48.15,2,20,3,50.0
82779424,225126000288,225126000288,1,9.0,0.0,9,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,16,26.67,16,32,28,16.97,6,100.0,4,40,3,30,18,72,16,59.26,4,40,5,83.33
82779640,119548000251,119548000251,0,2.0,0.0,9,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,10,16.67,22,44,27,16.36,4,66.67,5,50,3,30,15,60,14,51.85,4,40,3,50.0
82780231,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,6,10.0,40,80,125,75.76,5,83.33,8,80,7,70,24,96,15,55.56,7,70,5,83.33
82780240,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,8,13.33,27,54,68,41.21,4,66.67,7,70,7,70,25,100,11,40.74,7,70,3,50.0
82780248,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,11,18.33,48,96,107,64.85,4,66.67,9,90,8,80,25,100,24,88.89,9,90,4,66.67
82780782,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,13,21.67,33,66,61,36.97,2,33.33,9,90,9,90,24,96,20,74.07,6,60,3,50.0
82781357,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,0,0.0,16,32,82,49.7,4,66.67,6,60,6,60,19,76,18,66.67,5,50,3,50.0
82781751,119548000251,119548000251,0,2.0,0.0,9,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,5,8.33,30,60,62,37.58,3,50.0,8,80,8,80,23,92,16,59.26,5,50,3,50.0
82785656,225126000288,225126000288,1,9.0,0.0,8,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,6,10.0,47,94,97,58.79,6,100.0,8,80,5,50,24,96,22,81.48,10,100,4,66.67
82785793,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,0,0.0,18,36,62,37.58,5,83.33,7,70,5,50,9,36,14,51.85,4,40,4,66.67
82786584,176001043791,176001043791,1,1.0,1.0,9,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,17,28.33,47,94,115,69.7,5,83.33,9,90,9,90,24,96,17,62.96,8,80,5,83.33
82787603,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,17,28.33,47,94,104,63.03,4,66.67,3,30,6,60,22,88,12,44.44,8,80,2,33.33
82788230,176563000032,176563000032,1,,,8,1,,,,,,,,,,,19,31.67,47,94,80,48.48,3,50.0,6,60,5,50,24,96,18,66.67,4,40,1,16.67
82796532,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,17,28.33,48,96,122,73.94,5,83.33,8,80,5,50,23,92,19,70.37,5,50,4,66.67
82796843,176001043791,176001043791,1,1.0,1.0,9,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,18,30.0,34,68,42,25.45,3,50.0,8,80,3,30,15,60,13,48.15,7,70,1,16.67
82797452,376563001844,376563001844,0,7.0,0.0,9,1,URBANO,0.0,1.0,D,97.61904761904762,,96.0,2.0,0.0,2.0,13,21.67,48,96,80,48.48,2,33.33,7,70,3,30,7,28,11,40.74,1,10,1,16.67
82797769,168001000525,168001000525,1,6.0,0.0,9,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,29,48.33,41,82,108,65.45,6,100.0,8,80,4,40,18,72,13,48.15,5,50,0,0.0
82799249,176001043791,176001043791,1,1.0,1.0,8,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,33,55.0,21,42,40,24.24,2,33.33,9,90,6,60,25,100,14,51.85,7,70,4,66.67
82799264,176001043791,176001043791,1,1.0,1.0,9,1,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,14,23.33,46,92,111,67.27,5,83.33,9,90,7,70,24,96,17,62.96,5,50,6,100.0
82799312,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,9,15.0,31,62,47,28.48,3,50.0,6,60,6,60,22,88,17,62.96,5,50,1,16.67
82800647,168001000525,168001000525,1,6.0,0.0,9,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,9,15.0,40,80,108,65.45,5,83.33,8,80,4,40,25,100,20,74.07,9,90,4,66.67
82801422,168001000525,168001000525,1,6.0,0.0,9,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,9,15.0,45,90,95,57.58,5,83.33,10,100,8,80,25,100,26,96.3,9,90,6,100.0
82801770,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,15,25.0,45,90,89,53.94,5,83.33,10,100,9,90,25,100,22,81.48,9,90,4,66.67
82805187,225126000288,225126000288,1,9.0,0.0,9,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,13,21.67,45,90,91,55.15,5,83.33,9,90,2,20,16,64,6,22.22,4,40,5,83.33
82805521,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,15,25.0,43,86,105,63.64,6,100.0,9,90,4,40,25,100,18,66.67,10,100,4,66.67
82812190,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,12,20.0,32,64,93,56.36,4,66.67,9,90,8,80,20,80,17,62.96,10,100,6,100.0
82813560,195001001111,195001001111,1,10.0,0.0,8,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,22,36.67,25,50,38,23.03,4,66.67,8,80,4,40,2,8,16,59.26,4,40,1,16.67
82814762,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,10,16.67,35,70,54,32.73,3,50.0,5,50,4,40,9,36,0,0.0,5,50,3,50.0
82838594,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,9,15.0,45,90,95,57.58,2,33.33,9,90,7,70,24,96,18,66.67,5,50,4,66.67
82841154,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,21,35.0,43,86,86,52.12,4,66.67,9,90,7,70,25,100,25,92.59,10,100,2,33.33
82851231,195001001111,195001001111,1,10.0,0.0,9,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,15,25.0,34,68,77,46.67,4,66.67,6,60,8,80,24,96,17,62.96,5,50,3,50.0
82851598,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,24,40.0,31,62,92,55.76,4,66.67,7,70,7,70,25,100,19,70.37,9,90,5,83.33
82852236,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,22,36.67,39,78,82,49.7,5,83.33,10,100,8,80,16,64,16,59.26,9,90,3,50.0
82852499,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,7,11.67,33,66,58,35.15,5,83.33,10,100,8,80,24,96,18,66.67,6,60,4,66.67
82852510,195001001111,195001001111,1,10.0,0.0,8,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,20,33.33,41,82,85,51.52,5,83.33,9,90,9,90,25,100,23,85.19,8,80,4,66.67
82853564,168001000525,168001000525,1,6.0,0.0,9,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,31,51.67,50,100,129,78.18,1,16.67,8,80,9,90,25,100,27,100.0,9,90,6,100.0
82864216,119548000014,119548000014,1,2.0,0.0,9,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,6,10.0,42,84,98,59.39,5,83.33,8,80,8,80,25,100,17,62.96,5,50,1,16.67
82865573,195001001111,195001001111,1,10.0,0.0,8,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,16,26.67,44,88,123,74.55,6,100.0,9,90,7,70,25,100,25,92.59,8,80,6,100.0
82868007,195001001111,195001001111,1,10.0,0.0,9,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,12,20.0,48,96,84,50.91,6,100.0,9,90,8,80,24,96,24,88.89,8,80,4,66.67
82868029,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,27,45.0,43,86,92,55.76,5,83.33,7,70,4,40,22,88,15,55.56,5,50,2,33.33
82869129,125126000232,125126000232,0,9.0,0.0,9,1,URBANO,0.0,0.0,C,99.6775010686554,-0.269636283652261,1346.0,3.0,0.0,4.0,10,16.67,41,82,55,33.33,3,50.0,8,80,8,80,18,72,8,29.63,4,40,5,83.33
82869211,166001002215,166001002215,1,,,8,2,,,,,,,,,,,16,26.67,36,72,95,57.58,2,33.33,7,70,2,20,14,56,10,37.04,3,30,2,33.33
82873262,344430001176,344430001176,0,3.0,0.0,8,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,30,50.0,44,88,72,43.64,5,83.33,10,100,6,60,23,92,16,59.26,6,60,4,66.67
82874228,125754002066,125754002066,1,11.0,1.0,8,2,URBANO,0.0,0.0,C,96.69445516527318,-0.7963177379537711,3021.0,3.0,0.0,4.0,13,21.67,45,90,87,52.73,6,100.0,8,80,5,50,20,80,9,33.33,6,60,3,50.0
82875365,166001002215,166001002215,1,,,8,1,,,,,,,,,,,6,10.0,14,28,20,12.12,2,33.33,5,50,0,0,9,36,12,44.44,0,0,1,16.67
82876076,119548000014,119548000014,1,2.0,0.0,10,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,5,8.33,5,10,12,7.27,3,50.0,6,60,7,70,25,100,14,51.85,5,50,4,66.67
82876623,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,27,45.0,49,98,116,70.3,5,83.33,9,90,9,90,25,100,20,74.07,9,90,6,100.0
82883797,168001000525,168001000525,1,6.0,0.0,9,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,7,11.67,44,88,114,69.09,3,50.0,6,60,4,40,25,100,21,77.78,5,50,2,33.33
82884883,119548000014,119548000014,1,2.0,0.0,8,1,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,0,0.0,24,48,50,30.3,4,66.67,1,10,3,30,12,48,13,48.15,2,20,2,33.33
82885869,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,10,16.67,39,78,123,74.55,5,83.33,6,60,5,50,25,100,22,81.48,8,80,2,33.33
82889590,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,3,5.0,45,90,77,46.67,2,33.33,9,90,4,40,14,56,17,62.96,6,60,1,16.67
82890977,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,43,71.67,48,96,141,85.45,5,83.33,8,80,6,60,25,100,23,85.19,10,100,2,33.33
82891353,119001003981,119001003981,1,5.0,0.0,8,1,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,14,23.33,19,38,64,38.79,3,50.0,6,60,6,60,22,88,18,66.67,8,80,4,66.67
82894063,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,14,23.33,47,94,132,80.0,2,33.33,5,50,4,40,18,72,13,48.15,3,30,3,50.0
82895250,376001030965,376001030965,0,1.0,1.0,8,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,0,0.0,44,88,102,61.82,5,83.33,6,60,7,70,19,76,16,59.26,7,70,2,33.33
82897499,166001002215,166001002215,1,,,9,2,,,,,,,,,,,8,13.33,26,52,51,30.91,4,66.67,8,80,8,80,22,88,13,48.15,5,50,5,83.33
82900070,176563000032,176563000032,1,,,8,2,,,,,,,,,,,21,35.0,42,84,61,36.97,4,66.67,3,30,3,30,20,80,15,55.56,4,40,2,33.33
82904352,119548000014,119548000014,1,2.0,0.0,9,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,12,20.0,33,66,59,35.76,3,50.0,4,40,6,60,5,20,14,51.85,5,50,1,16.67
82908652,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,32,53.33,44,88,113,68.48,5,83.33,9,90,3,30,16,64,16,59.26,4,40,4,66.67
82915055,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,20,33.33,39,78,86,52.12,2,33.33,6,60,3,30,22,88,22,81.48,3,30,1,16.67
82917830,119548000014,119548000014,1,2.0,0.0,9,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,3,5.0,9,18,10,6.06,1,16.67,4,40,4,40,5,20,10,37.04,5,50,1,16.67
82921289,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,11,18.33,35,70,94,56.97,3,50.0,8,80,3,30,19,76,17,62.96,6,60,1,16.67
82922394,119001003981,119001003981,1,5.0,0.0,8,2,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,6,10.0,46,92,84,50.91,3,50.0,8,80,6,60,21,84,19,70.37,5,50,2,33.33
82922454,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,11,18.33,46,92,96,58.18,5,83.33,9,90,8,80,25,100,27,100.0,9,90,5,83.33
82922720,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,6,10.0,25,50,50,30.3,5,83.33,7,70,5,50,25,100,16,59.26,5,50,4,66.67
82924341,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,13,21.67,44,88,102,61.82,4,66.67,7,70,7,70,23,92,16,59.26,10,100,5,83.33
82928163,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,10,16.67,30,60,78,47.27,5,83.33,8,80,4,40,25,100,20,74.07,5,50,3,50.0
82930036,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,14,23.33,44,88,108,65.45,5,83.33,8,80,3,30,23,92,15,55.56,10,100,2,33.33
82930642,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,39,65.0,44,88,83,50.3,3,50.0,9,90,7,70,25,100,21,77.78,8,80,1,16.67
82931155,168001001921,168001001921,0,6.0,0.0,9,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,38,63.33,50,100,137,83.03,5,83.33,8,80,7,70,25,100,22,81.48,10,100,4,66.67
82931191,168001001921,168001001921,0,6.0,0.0,8,2,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,11,18.33,50,100,165,100.0,5,83.33,10,100,8,80,25,100,27,100.0,10,100,6,100.0
82934675,376001030965,376001030965,0,1.0,1.0,9,2,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,0,0.0,39,78,89,53.94,5,83.33,9,90,6,60,18,72,15,55.56,8,80,3,50.0
82937451,376001030965,376001030965,0,1.0,1.0,8,1,URBANO,0.0,0.0,D,95.16745953355237,,651.0,2.0,0.0,4.0,12,20.0,31,62,62,37.58,4,66.67,8,80,8,80,24,96,18,66.67,6,60,3,50.0
82944112,168001001921,168001001921,0,6.0,0.0,9,1,URBANO,0.0,0.0,C,94.74079980653809,-3.9957939353472796,5252.0,2.0,0.0,4.0,0,0.0,50,100,157,95.15,3,50.0,3,30,8,80,25,100,25,92.59,7,70,3,50.0
82951879,344430001176,344430001176,0,3.0,0.0,8,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,0,0.0,35,70,65,39.39,6,100.0,6,60,4,40,22,88,12,44.44,5,50,3,50.0
82956057,195001001111,195001001111,1,10.0,0.0,8,2,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,20,33.33,42,84,127,76.97,4,66.67,8,80,9,90,25,100,19,70.37,10,100,4,66.67
82993000,176001043791,176001043791,1,1.0,1.0,9,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,10,16.67,50,100,118,71.52,3,50.0,6,60,6,60,15,60,15,55.56,7,70,1,16.67
82995283,119001003981,119001003981,1,5.0,0.0,7,1,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,8,13.33,24,48,44,26.67,3,50.0,6,60,6,60,12,48,10,37.04,6,60,2,33.33
82996192,176001043791,176001043791,1,1.0,1.0,8,2,URBANO,0.0,0.0,D,88.9038638514175,-1.1683834405399125,1260.0,1.0,0.0,4.0,0,0.0,34,68,61,36.97,3,50.0,3,30,6,60,25,100,16,59.26,4,40,2,33.33
83001278,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,8,13.33,45,90,110,66.67,6,100.0,7,70,4,40,18,72,16,59.26,5,50,2,33.33
83005895,225126000288,225126000288,1,9.0,0.0,9,2,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,22,36.67,47,94,86,52.12,4,66.67,10,100,8,80,25,100,20,74.07,5,50,6,100.0
83007699,119001003981,119001003981,1,5.0,0.0,9,1,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,8,13.33,20,40,94,56.97,3,50.0,8,80,3,30,21,84,15,55.56,6,60,1,16.67
83009777,344430001176,344430001176,0,3.0,0.0,9,2,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,8,13.33,49,98,94,56.97,5,83.33,9,90,5,50,25,100,23,85.19,7,70,4,66.67
83014662,168001000525,168001000525,1,6.0,0.0,8,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,7,11.67,27,54,43,26.06,3,50.0,4,40,4,40,21,84,14,51.85,5,50,1,16.67
83014972,168001000525,168001000525,1,6.0,0.0,9,2,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,6,10.0,49,98,119,72.12,4,66.67,10,100,5,50,25,100,18,66.67,9,90,3,50.0
83015776,225126000288,225126000288,1,9.0,0.0,9,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,8,13.33,32,64,82,49.7,4,66.67,2,20,0,0,6,24,2,7.41,0,0,0,0.0
83034233,119001003981,119001003981,1,5.0,0.0,8,2,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,27,45.0,33,66,95,57.58,0,0.0,8,80,7,70,25,100,20,74.07,6,60,1,16.67
83035138,119001003981,119001003981,1,5.0,0.0,9,1,URBANO,0.0,0.0,D,96.70943209628567,3.694207178719765,1399.0,3.0,0.0,4.0,12,20.0,34,68,91,55.15,2,33.33,8,80,3,30,25,100,19,70.37,5,50,1,16.67
83038190,344430001176,344430001176,0,3.0,0.0,8,1,URBANO,0.0,0.0,A,99.56896551724138,,301.0,1.0,0.0,4.0,0,0.0,23,46,137,83.03,5,83.33,3,30,4,40,23,92,11,40.74,5,50,2,33.33
83043714,195001001111,195001001111,1,10.0,0.0,9,1,URBANO,0.0,1.0,E,83.01764567898707,3.9711727661370446,1586.0,3.0,0.0,4.0,17,28.33,46,92,129,78.18,5,83.33,9,90,9,90,25,100,22,81.48,10,100,5,83.33
83072877,225126000288,225126000288,1,9.0,0.0,9,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,10,16.67,45,90,98,59.39,6,100.0,9,90,8,80,21,84,24,88.89,10,100,5,83.33
83072981,119548000014,119548000014,1,2.0,0.0,8,2,URBANO,0.0,0.0,D,88.12728061959906,-3.300015784652686,941.0,2.0,0.0,4.0,6,10.0,31,62,50,30.3,2,33.33,7,70,2,20,13,52,17,62.96,5,50,2,33.33
83075633,225126000288,225126000288,1,9.0,0.0,9,1,URBANO,0.0,0.0,C,96.12225747971851,-0.2618497373351687,901.0,2.0,0.0,4.0,14,23.33,21,42,54,32.73,5,83.33,8,80,2,20,15,60,10,37.04,4,40,5,83.33
83076992,325754004238,325754004238,0,11.0,1.0,8,2,URBANO,0.0,0.0,C,99.29179282600855,,1396.0,1.0,100.0,3.0,15,25.0,36,72,89,53.94,4,66.67,8,80,5,50,16,64,14,51.85,5,50,4,66.67
83077014,119548000251,119548000251,0,2.0,0.0,8,2,URBANO,0.0,0.0,D,90.9504481706702,0.9777490020274087,1230.0,2.0,0.0,4.0,17,28.33,34,68,106,64.24,5,83.33,2,20,5,50,24,96,13,48.15,1,10,2,33.33
83082038,168001000525,168001000525,1,6.0,0.0,8,1,URBANO,0.0,0.0,C,97.40737135118357,0.16585238172081063,4193.0,3.0,25.948008585738137,4.0,14,23.33,31,62,107,64.85,3,50.0,8,80,8,80,25,100,23,85.19,9,90,5,83.33
